"source_file","source_row","cmd_or_set_cmd","time_s","set_ma","stm_current_ma","error_ma","adc1_raw","adc1_voltage_v","adc2_raw","adc2_voltage_v","sample_count","dropped_each_side","rejected_count","output_duty_pct","dm3058_current_ma"
"low_current_sweep_correction_curve.csv","1","1","1.7973594665527344","1","1.735","-0.735","11","0.008","","","64","16","0","0.1","-0.008161202"
"low_current_sweep_correction_curve.csv","2","1","3.46345853805542","1","0.0","1.0","0","0.0","","","64","16","1","0.3","1.2576079999999998"
"low_current_sweep_correction_curve.csv","3","1","5.2972729206085205","1","0.0","1.0","0","0.0","","","64","16","1","0.2","0.6764456"
"low_current_sweep_correction_curve.csv","4","1","5.78204083442688","1","0.0","1.0","0","0.0","","","64","16","1","0.3","1.689157"
"low_current_sweep_correction_curve.csv","5","1","6.777393817901611","1","2.366","-1.366","15","0.013","","","64","16","2","0.2","1.689119"
"low_current_sweep_correction_curve.csv","6","1","7.262348890304565","1","0.0","1.0","0","0.0","","","64","16","3","0.2","1.68926"
"low_current_sweep_correction_curve.csv","7","1","7.747370004653931","1","0.0","1.0","0","0.0","","","64","16","3","0.2","1.070284"
"low_current_sweep_correction_curve.csv","8","1","8.659279823303223","1","2.366","-1.366","15","0.013","","","64","16","4","0.1","1.074316"
"low_current_sweep_correction_curve.csv","9","1","9.147408246994019","1","2.366","-1.366","15","0.013","","","64","16","4","0.1","1.16512"
"low_current_sweep_correction_curve.csv","10","1","10.06719160079956","1","1.735","-0.735","11","0.008","","","64","16","4","0.1","2.219452"
"low_current_sweep_correction_curve.csv","11","1","11.647241830825806","1","0.0","1.0","0","0.0","","","64","16","5","0.3","-0.008202182"
"low_current_sweep_correction_curve.csv","12","1","12.887097120285034","1","2.366","-1.366","15","0.013","","","64","16","6","0.1","-0.008226698"
"low_current_sweep_correction_curve.csv","13","1","14.705196380615234","1","1.735","-0.735","11","0.008","","","64","16","6","0.1","nan"
"low_current_sweep_correction_curve.csv","14","1","16.509319305419922","1","0.0","1.0","0","0.0","","","64","16","7","0.3","nan"
"low_current_sweep_correction_curve.csv","15","1","17.866010904312134","1","0.0","1.0","0","0.0","","","64","16","7","0.3","1.074284"
"low_current_sweep_correction_curve.csv","16","1","18.34954285621643","1","2.681","-1.681","17","0.014","","","64","16","8","0.2","1.176792"
"low_current_sweep_correction_curve.csv","17","3","1.9537603855133057","3","46.751","-43.751","325","0.287","","","64","16","0","0.0","2.218716"
"low_current_sweep_correction_curve.csv","18","3","2.8557636737823486","3","0.0","3.0","0","0.0","","","64","16","1","0.3","2.781165"
"low_current_sweep_correction_curve.csv","19","3","3.338412046432495","3","2.158","0.842","15","0.013","","","64","16","2","0.4","2.78105"
"low_current_sweep_correction_curve.csv","20","3","3.822155475616455","3","2.445","0.555","17","0.014","","","64","16","3","0.5","2.781111"
"low_current_sweep_correction_curve.csv","21","3","4.306396245956421","3","3.021","-0.021","21","0.017","","","64","16","3","0.5","2.7812560000000004"
"low_current_sweep_correction_curve.csv","22","3","4.788286447525024","3","3.021","-0.021","21","0.017","","","64","16","4","0.5","2.7812650000000003"
"low_current_sweep_correction_curve.csv","23","3","5.271526336669922","3","3.021","-0.021","21","0.017","","","64","16","5","0.5","2.781279"
"low_current_sweep_correction_curve.csv","24","3","5.756313323974609","3","3.021","-0.021","21","0.017","","","64","16","7","0.5","2.781348"
"low_current_sweep_correction_curve.csv","25","3","6.2380592823028564","3","3.021","-0.021","21","0.017","","","64","16","7","0.5","2.7815209999999997"
"low_current_sweep_correction_curve.csv","26","3","6.72312331199646","3","3.021","-0.021","21","0.017","","","64","16","8","0.5","2.781474"
"low_current_sweep_correction_curve.csv","27","3","7.20579719543457","3","3.021","-0.021","21","0.017","","","64","16","9","0.5","2.7813"
"low_current_sweep_correction_curve.csv","28","3","7.688388347625732","3","3.021","-0.021","21","0.017","","","64","16","10","0.4","2.2286889999999997"
"low_current_sweep_correction_curve.csv","29","3","8.171945571899414","3","2.589","0.411","18","0.015","","","64","16","11","0.5","2.684237"
"low_current_sweep_correction_curve.csv","30","3","9.137665748596191","3","3.021","-0.021","21","0.017","","","64","16","12","0.5","2.781375"
"low_current_sweep_correction_curve.csv","31","3","9.621320486068726","3","3.021","-0.021","21","0.017","","","64","16","13","0.5","2.781289"
"low_current_sweep_correction_curve.csv","32","3","10.105987548828125","3","3.021","-0.021","21","0.017","","","64","16","14","0.5","2.78144"
"low_current_sweep_correction_curve.csv","33","3","10.587563276290894","3","3.021","-0.021","21","0.017","","","64","16","15","0.5","2.781441"
"low_current_sweep_correction_curve.csv","34","3","11.555753231048584","3","3.021","-0.021","21","0.017","","","64","16","16","0.5","2.781446"
"low_current_sweep_correction_curve.csv","35","3","12.038206577301025","3","3.021","-0.021","21","0.017","","","64","16","17","0.5","2.7815090000000002"
"low_current_sweep_correction_curve.csv","36","5","0.7257864475250244","5","5.041","-0.041","34","0.029","","","64","16","0","0.9","5.079604"
"low_current_sweep_correction_curve.csv","37","5","1.208376169204712","5","5.041","-0.041","34","0.029","","","64","16","1","0.9","5.079695"
"low_current_sweep_correction_curve.csv","38","5","2.174997091293335","5","5.041","-0.041","34","0.029","","","64","16","2","0.9","5.079979"
"low_current_sweep_correction_curve.csv","39","5","2.658233404159546","5","5.041","-0.041","34","0.029","","","64","16","3","0.9","5.080096"
"low_current_sweep_correction_curve.csv","40","5","3.1439406871795654","5","5.041","-0.041","34","0.029","","","64","16","4","0.9","5.080087"
"low_current_sweep_correction_curve.csv","41","5","3.62473201751709","5","5.041","-0.041","34","0.029","","","64","16","6","0.9","5.0801739999999995"
"low_current_sweep_correction_curve.csv","42","5","4.5938310623168945","5","5.041","-0.041","34","0.029","","","64","16","7","0.9","5.080276"
"low_current_sweep_correction_curve.csv","43","5","5.07445216178894","5","5.041","-0.041","34","0.029","","","64","16","8","0.9","5.0802879999999995"
"low_current_sweep_correction_curve.csv","44","5","5.557795763015747","5","5.041","-0.041","34","0.029","","","64","16","8","0.8","4.4878849999999995"
"low_current_sweep_correction_curve.csv","45","5","6.043756723403931","5","4.597","0.403","31","0.026","","","64","16","9","0.9","4.796538"
"low_current_sweep_correction_curve.csv","46","5","7.007669687271118","5","5.041","-0.041","34","0.029","","","64","16","10","0.9","5.08031"
"low_current_sweep_correction_curve.csv","47","5","7.493552207946777","5","5.041","-0.041","34","0.029","","","64","16","11","0.9","5.080347"
"low_current_sweep_correction_curve.csv","48","5","7.974096298217773","5","5.041","-0.041","34","0.029","","","64","16","12","0.9","5.080371"
"low_current_sweep_correction_curve.csv","49","5","8.943711042404175","5","5.041","-0.041","34","0.029","","","64","16","13","0.9","5.080454"
"low_current_sweep_correction_curve.csv","50","5","9.429453134536743","5","5.041","-0.041","34","0.029","","","64","16","14","0.9","5.080496999999999"
"low_current_sweep_correction_curve.csv","51","5","9.908262252807617","5","5.041","-0.041","34","0.029","","","64","16","15","0.9","5.080477"
"low_current_sweep_correction_curve.csv","52","5","10.393591403961182","5","5.041","-0.041","34","0.029","","","64","16","17","0.9","5.08062"
"low_current_sweep_correction_curve.csv","53","5","11.357305526733398","5","5.041","-0.041","34","0.029","","","64","16","18","0.9","5.0805620000000005"
"low_current_sweep_correction_curve.csv","54","5","11.843484878540039","5","5.041","-0.041","34","0.029","","","64","16","18","0.9","5.080492"
"low_current_sweep_correction_curve.csv","55","5","12.329092025756836","5","5.041","-0.041","34","0.029","","","64","16","19","0.8","4.490488"
"low_current_sweep_correction_curve.csv","56","8","0.7286052703857422","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.694352"
"low_current_sweep_correction_curve.csv","57","8","1.2118256092071533","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.534521"
"low_current_sweep_correction_curve.csv","58","8","2.178478956222534","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.10435"
"low_current_sweep_correction_curve.csv","59","8","2.6617014408111572","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.104640999999999"
"low_current_sweep_correction_curve.csv","60","8","3.144897699356079","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.104959000000001"
"low_current_sweep_correction_curve.csv","61","8","4.11176061630249","8","7.942","0.058","53","0.046","","","64","16","0","1.5","8.719083000000001"
"low_current_sweep_correction_curve.csv","62","8","4.594731092453003","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.10494"
"low_current_sweep_correction_curve.csv","63","8","5.078048467636108","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.105366"
"low_current_sweep_correction_curve.csv","64","8","5.5612664222717285","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.207806999999999"
"low_current_sweep_correction_curve.csv","65","8","6.5281822681427","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.105317000000001"
"low_current_sweep_correction_curve.csv","66","8","7.011151313781738","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.105383000000002"
"low_current_sweep_correction_curve.csv","67","8","7.494461536407471","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.412697"
"low_current_sweep_correction_curve.csv","68","8","7.978327751159668","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.408268999999999"
"low_current_sweep_correction_curve.csv","69","8","8.944220066070557","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.719945"
"low_current_sweep_correction_curve.csv","70","8","9.427482604980469","8","8.541","-0.541","57","0.049","","","64","16","0","1.4","8.105159"
"low_current_sweep_correction_curve.csv","71","8","9.910703420639038","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.105589"
"low_current_sweep_correction_curve.csv","72","8","10.878135919570923","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.720053"
"low_current_sweep_correction_curve.csv","73","8","11.360916137695312","8","7.792","0.208","52","0.045","","","64","16","0","1.5","8.105338"
"low_current_sweep_correction_curve.csv","74","8","11.843981266021729","8","7.792","0.208","52","0.045","","","64","16","0","1.4","8.105658"
"low_current_sweep_correction_curve.csv","75","8","12.327048778533936","8","7.942","0.058","53","0.046","","","64","16","0","1.4","8.206797"
"low_current_sweep_correction_curve.csv","76","10","0.7259202003479004","10","10.883","-0.883","69","0.06","","","64","16","0","1.7","10.51483"
"low_current_sweep_correction_curve.csv","77","10","1.6925780773162842","10","10.883","-0.883","69","0.06","","","64","16","0","1.7","10.55895"
"low_current_sweep_correction_curve.csv","78","10","2.1757190227508545","10","9.779","0.221","62","0.053","","","64","16","0","1.8","9.964235"
"low_current_sweep_correction_curve.csv","79","10","2.6590003967285156","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.1464"
"low_current_sweep_correction_curve.csv","80","10","3.1427364349365234","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.13004"
"low_current_sweep_correction_curve.csv","81","10","4.111905574798584","10","10.252","-0.252","65","0.057","","","64","16","0","1.7","10.55973"
"low_current_sweep_correction_curve.csv","82","10","4.59343695640564","10","9.779","0.221","62","0.053","","","64","16","0","1.8","10.04565"
"low_current_sweep_correction_curve.csv","83","10","5.075822591781616","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.12749"
"low_current_sweep_correction_curve.csv","84","10","6.042610168457031","10","10.252","-0.252","65","0.057","","","64","16","0","1.7","9.943624"
"low_current_sweep_correction_curve.csv","85","10","6.525470733642578","10","9.306","0.694","59","0.051","","","64","16","0","1.8","9.943514"
"low_current_sweep_correction_curve.csv","86","10","7.009703636169434","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.114889999999999"
"low_current_sweep_correction_curve.csv","87","10","7.4925150871276855","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.137749999999999"
"low_current_sweep_correction_curve.csv","88","10","8.462242603302002","10","9.306","0.694","59","0.051","","","64","16","0","1.7","9.943841"
"low_current_sweep_correction_curve.csv","89","10","8.942713737487793","10","10.252","-0.252","65","0.057","","","64","16","0","1.7","10.53084"
"low_current_sweep_correction_curve.csv","90","10","9.425073623657227","10","9.937","0.063","63","0.055","","","64","16","0","1.8","10.25174"
"low_current_sweep_correction_curve.csv","91","10","9.908097505569458","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.04952"
"low_current_sweep_correction_curve.csv","92","10","10.874569177627563","10","9.622","0.378","61","0.053","","","64","16","0","1.7","10.56068"
"low_current_sweep_correction_curve.csv","93","10","11.362200736999512","10","9.779","0.221","62","0.053","","","64","16","0","1.8","10.04643"
"low_current_sweep_correction_curve.csv","94","10","11.844645500183105","10","9.306","0.694","59","0.051","","","64","16","0","1.8","10.12779"
"low_current_sweep_correction_curve.csv","95","15","0.5023434162139893","15","15.773","-0.773","100","0.088","","","48","12","0","2.5","15.06414"
"low_current_sweep_correction_curve.csv","96","15","0.9842491149902344","15","15.457","-0.457","96","0.084","","","48","12","0","2.5","14.83161"
"low_current_sweep_correction_curve.csv","97","15","1.4722962379455566","15","14.313","0.687","88","0.077","","","48","12","0","2.6","15.13746"
"low_current_sweep_correction_curve.csv","98","15","2.434072494506836","15","15.408","-0.408","100","0.088","","","48","12","0","2.5","15.44269"
"low_current_sweep_correction_curve.csv","99","15","2.9173903465270996","15","14.577","0.423","92","0.081","","","48","12","0","2.6","15.44277"
"low_current_sweep_correction_curve.csv","100","15","3.4024510383605957","15","15.474","-0.474","100","0.088","","","48","12","0","2.5","15.44298"
"low_current_sweep_correction_curve.csv","101","15","3.889456272125244","15","14.594","0.406","92","0.081","","","48","12","0","2.6","15.44309"
"low_current_sweep_correction_curve.csv","102","15","4.3724446296691895","15","15.478","-0.478","100","0.088","","","48","12","0","2.5","15.27708"
"low_current_sweep_correction_curve.csv","103","15","4.855910778045654","15","14.634","0.366","92","0.081","","","48","12","0","2.6","15.4433"
"low_current_sweep_correction_curve.csv","104","15","5.340423583984375","15","15.488","-0.488","100","0.088","","","48","12","0","2.5","15.329590000000001"
"low_current_sweep_correction_curve.csv","105","15","6.306096792221069","15","14.597","0.403","92","0.081","","","48","12","0","2.6","15.393139999999999"
"low_current_sweep_correction_curve.csv","106","15","6.788924217224121","15","15.479","-0.479","100","0.088","","","48","12","0","2.5","15.4435"
"low_current_sweep_correction_curve.csv","107","15","7.272212743759155","15","14.595","0.405","92","0.081","","","48","12","0","2.6","15.44362"
"low_current_sweep_correction_curve.csv","108","15","7.755598783493042","15","15.478","-0.478","100","0.088","","","48","12","0","2.5","15.37172"
"low_current_sweep_correction_curve.csv","109","15","8.238792181015015","15","14.595","0.405","92","0.081","","","48","12","0","2.6","15.443729999999999"
"low_current_sweep_correction_curve.csv","110","15","8.722122192382812","15","15.478","-0.478","100","0.088","","","48","12","0","2.6","15.443760000000001"
"low_current_sweep_correction_curve.csv","111","15","9.205316543579102","15","14.752","0.248","92","0.081","","","48","12","0","2.6","15.44367"
"low_current_sweep_correction_curve.csv","112","15","10.172165632247925","15","15.517","-0.517","100","0.088","","","48","12","0","2.5","15.443729999999999"
"low_current_sweep_correction_curve.csv","113","15","10.655123710632324","15","14.604","0.396","92","0.081","","","48","12","0","2.6","15.443719999999999"
"low_current_sweep_correction_curve.csv","114","15","11.138774156570435","15","15.48","-0.48","100","0.088","","","48","12","0","2.5","15.44382"
"low_current_sweep_correction_curve.csv","115","15","11.622531652450562","15","14.595","0.405","92","0.081","","","48","12","0","2.6","15.44394"
"low_current_sweep_correction_curve.csv","116","15","12.104990243911743","15","15.478","-0.478","100","0.088","","","48","12","0","2.5","15.32578"
"low_current_sweep_correction_curve.csv","117","20","0.7268092632293701","20","19.243","0.757","122","0.107","","","48","12","0","3.4","20.308449999999997"
"low_current_sweep_correction_curve.csv","118","20","1.210474967956543","20","20.663","-0.663","131","0.115","","","48","12","0","3.4","20.30861"
"low_current_sweep_correction_curve.csv","119","20","1.6949946880340576","20","19.834","0.166","122","0.107","","","48","12","0","3.4","20.308860000000003"
"low_current_sweep_correction_curve.csv","120","20","2.176661252975464","20","20.455","-0.455","131","0.115","","","48","12","0","3.3","20.14575"
"low_current_sweep_correction_curve.csv","121","20","2.66039776802063","20","19.151","0.849","122","0.107","","","48","12","0","3.4","20.30905"
"low_current_sweep_correction_curve.csv","122","20","3.6282498836517334","20","20.285","-0.285","131","0.115","","","48","12","0","3.4","20.309250000000002"
"low_current_sweep_correction_curve.csv","123","20","4.109739542007446","20","19.74","0.26","122","0.107","","","48","12","0","3.4","20.30918"
"low_current_sweep_correction_curve.csv","124","20","4.594727993011475","20","20.432","-0.432","131","0.115","","","48","12","0","3.4","20.30914"
"low_current_sweep_correction_curve.csv","125","20","5.0763115882873535","20","19.54","0.46","122","0.107","","","48","12","0","3.4","20.30921"
"low_current_sweep_correction_curve.csv","126","20","5.559923410415649","20","20.382","-0.382","131","0.115","","","48","12","0","3.4","20.30939"
"low_current_sweep_correction_curve.csv","127","20","6.04469633102417","20","19.764","0.236","122","0.107","","","48","12","0","3.4","20.30943"
"low_current_sweep_correction_curve.csv","128","20","6.527817726135254","20","20.438","-0.438","131","0.115","","","48","12","0","3.4","20.309540000000002"
"low_current_sweep_correction_curve.csv","129","20","7.49470591545105","20","19.541","0.459","122","0.107","","","48","12","0","3.4","20.30957"
"low_current_sweep_correction_curve.csv","130","20","7.977476119995117","20","20.382","-0.382","131","0.115","","","48","12","0","3.4","20.309440000000002"
"low_current_sweep_correction_curve.csv","131","20","8.462091207504272","20","19.527","0.473","122","0.107","","","48","12","0","3.4","20.30964"
"low_current_sweep_correction_curve.csv","132","20","8.944751024246216","20","20.379","-0.379","131","0.115","","","48","12","0","3.4","20.30948"
"low_current_sweep_correction_curve.csv","133","20","9.427680492401123","20","19.527","0.473","122","0.107","","","48","12","0","3.4","20.30963"
"low_current_sweep_correction_curve.csv","134","20","9.911426782608032","20","20.379","-0.379","131","0.115","","","48","12","0","3.4","20.3096"
"low_current_sweep_correction_curve.csv","135","20","10.394280910491943","20","19.527","0.473","122","0.107","","","48","12","0","3.4","20.30963"
"low_current_sweep_correction_curve.csv","136","20","11.361558437347412","20","20.379","-0.379","131","0.115","","","48","12","0","3.4","20.309810000000002"
"low_current_sweep_correction_curve.csv","137","20","11.844421625137329","20","19.527","0.473","122","0.107","","","48","12","0","3.4","20.30977"
"low_current_sweep_correction_curve.csv","138","20","12.32827091217041","20","20.379","-0.379","131","0.115","","","48","12","0","3.4","20.309730000000002"
"low_current_sweep_latest.csv","1","1","1.4812266826629639","1","4.891","-3.891","34","0.029","","","64","16","0","0.5","1.0753810000000001"
"low_current_sweep_latest.csv","2","1","1.9614450931549072","1","1.582","-0.582","11","0.008","","","64","16","1","0.2","1.0754"
"low_current_sweep_latest.csv","3","1","3.047194719314575","1","1.582","-0.582","11","0.008","","","64","16","2","0.1","1.074832"
"low_current_sweep_latest.csv","4","1","4.290120840072632","1","0.0","1.0","0","0.0","","","64","16","3","0.3","1.68976"
"low_current_sweep_latest.csv","5","1","4.771420001983643","1","2.158","-1.158","15","0.013","","","64","16","4","0.1","1.670521"
"low_current_sweep_latest.csv","6","1","5.251377105712891","1","1.582","-0.582","11","0.008","","","64","16","4","0.1","0.9794979"
"low_current_sweep_latest.csv","7","1","5.73150634765625","1","0.0","1.0","0","0.0","","","64","16","5","0.3","1.074898"
"low_current_sweep_latest.csv","8","1","6.221663475036621","1","2.158","-1.158","15","0.013","","","64","16","6","0.1","1.177343"
"low_current_sweep_latest.csv","9","1","7.3816447257995605","1","0.0","1.0","0","0.0","","","64","16","7","0.3","1.074915"
"low_current_sweep_latest.csv","10","1","7.861552715301514","1","2.158","-1.158","15","0.013","","","64","16","8","0.1","1.268378"
"low_current_sweep_latest.csv","11","1","9.181397199630737","1","1.582","-0.582","11","0.008","","","64","16","8","0.1","1.0748909999999998"
"low_current_sweep_latest.csv","12","1","9.661585330963135","1","0.0","1.0","0","0.0","","","64","16","9","0.3","1.278378"
"low_current_sweep_latest.csv","13","1","10.152391195297241","1","2.158","-1.158","15","0.013","","","64","16","10","0.1","1.068543"
"low_current_sweep_latest.csv","14","1","11.07154893875122","1","1.582","-0.582","11","0.008","","","64","16","10","0.1","1.07489"
"low_current_sweep_latest.csv","15","1","11.551309823989868","1","0.0","1.0","0","0.0","","","64","16","11","0.3","0.746727"
"low_current_sweep_latest.csv","16","1","12.871347904205322","1","2.158","-1.158","15","0.013","","","64","16","12","0.1","1.07488"
"low_current_sweep_latest.csv","17","1","14.111690521240234","1","0.0","1.0","0","0.0","","","64","16","13","0.3","1.0749469999999999"
"low_current_sweep_latest.csv","18","1","14.599650144577026","1","2.158","-1.158","15","0.013","","","64","16","14","0.1","1.279482"
"low_current_sweep_latest.csv","19","1","15.083932876586914","1","1.582","-0.582","11","0.008","","","64","16","14","0.1","1.053652"
"low_current_sweep_latest.csv","20","1","15.566619873046875","1","0.0","1.0","0","0.0","","","64","16","15","0.3","1.074925"
"low_current_sweep_latest.csv","21","1","17.07348656654358","1","2.158","-1.158","15","0.013","","","64","16","16","0.1","nan"
"low_current_sweep_latest.csv","22","1","18.56346035003662","1","1.582","-0.582","11","0.008","","","64","16","16","0.1","1.689888"
"low_current_sweep_latest.csv","23","1","19.046950817108154","1","0.0","1.0","0","0.0","","","64","16","17","0.3","1.178632"
"low_current_sweep_latest.csv","24","3","1.6218481063842773","1","2.445","-1.445","17","0.014","","","64","16","24","0.3","2.220072"
"low_current_sweep_latest.csv","25","3","2.7817606925964355","1","0.0","1.0","0","0.0","","","64","16","25","0.3","1.6897170000000001"
"low_current_sweep_latest.csv","26","3","3.267021894454956","1","2.445","-1.445","17","0.014","","","64","16","26","0.2","1.1820680000000001"
"low_current_sweep_latest.csv","27","3","3.750562906265259","1","0.0","1.0","0","0.0","","","64","16","27","0.2","1.7781019999999998"
"low_current_sweep_latest.csv","28","3","4.23392128944397","1","2.158","-1.158","15","0.013","","","64","16","28","0.1","1.0566740000000001"
"low_current_sweep_latest.csv","29","3","4.712838172912598","1","0.0","1.0","0","0.0","","","64","16","29","0.4","1.074895"
"low_current_sweep_latest.csv","30","3","5.715692758560181","1","2.445","-1.445","17","0.014","","","64","16","30","0.1","1.074818"
"low_current_sweep_latest.csv","31","3","6.9570581912994385","1","1.582","-0.582","11","0.008","","","64","16","30","0.1","1.074866"
"low_current_sweep_latest.csv","32","3","7.439580202102661","1","0.0","1.0","0","0.0","","","64","16","31","0.3","1.27944"
"low_current_sweep_latest.csv","33","3","7.923058748245239","1","2.158","-1.158","15","0.013","","","64","16","32","0.1","1.061416"
"low_current_sweep_latest.csv","34","3","8.841633319854736","1","1.582","-0.582","11","0.008","","","64","16","32","0.1","1.689795"
"low_current_sweep_latest.csv","35","3","9.32264518737793","1","0.0","1.0","0","0.0","","","64","16","33","0.3","1.626627"
"low_current_sweep_latest.csv","36","3","10.645309686660767","1","2.158","-1.158","15","0.013","","","64","16","34","0.1","1.689769"
"low_current_sweep_latest.csv","37","3","11.884113073348999","1","1.582","-0.582","11","0.008","","","64","16","34","0.1","1.07485"
"low_current_sweep_latest.csv","38","3","13.127164363861084","1","0.0","1.0","0","0.0","","","64","16","35","0.3","1.689833"
"low_current_sweep_latest.csv","39","3","13.61189579963684","1","2.158","-1.158","15","0.013","","","64","16","36","0.1","1.674555"
"low_current_sweep_latest.csv","40","3","14.09256386756897","1","1.582","-0.582","11","0.008","","","64","16","36","0.1","1.0749240000000002"
"low_current_sweep_latest.csv","41","3","15.091907978057861","1","2.158","-1.158","15","0.013","","","64","16","36","0.1","1.689886"
"low_current_sweep_latest.csv","42","3","16.33413791656494","1","0.0","1.0","0","0.0","","","64","16","37","0.3","1.689888"
"low_current_sweep_latest.csv","43","3","17.57173180580139","1","2.158","-1.158","15","0.013","","","64","16","38","0.1","1.6899250000000001"
"low_current_sweep_latest.csv","44","3","18.056777238845825","1","1.582","-0.582","11","0.008","","","64","16","38","0.1","1.55755"
"low_current_sweep_latest.csv","45","5","1.813551425933838","1","0.0","1.0","0","0.0","","","64","16","46","0.3","1.039032"
"low_current_sweep_latest.csv","46","5","3.550727605819702","1","0.0","1.0","0","0.0","","","64","16","46","0.3","nan"
"low_current_sweep_latest.csv","47","5","4.651083469390869","1","2.158","-1.158","15","0.013","","","64","16","47","0.2","1.6898989999999998"
"low_current_sweep_latest.csv","48","5","5.893662929534912","1","0.0","1.0","0","0.0","","","64","16","48","0.2","1.689924"
"low_current_sweep_latest.csv","49","5","7.400842189788818","1","0.0","1.0","0","0.0","","","64","16","48","0.3","nan"
"low_current_sweep_latest.csv","50","5","8.910850763320923","1","2.158","-1.158","15","0.013","","","64","16","49","0.2","nan"
"low_current_sweep_latest.csv","51","5","10.05108642578125","1","0.0","1.0","0","0.0","","","64","16","50","0.2","1.0748419999999999"
"low_current_sweep_latest.csv","52","5","10.531804084777832","1","2.158","-1.158","15","0.013","","","64","16","51","0.2","0.7465761999999999"
"low_current_sweep_latest.csv","53","5","11.01616096496582","1","0.0","1.0","0","0.0","","","64","16","52","0.2","1.0749410000000001"
"low_current_sweep_latest.csv","54","5","12.521161794662476","1","2.158","-1.158","15","0.013","","","64","16","53","0.2","nan"
"low_current_sweep_latest.csv","55","5","13.85106873512268","1","0.0","1.0","0","0.0","","","64","16","54","0.2","1.6898989999999998"
"low_current_sweep_latest.csv","56","5","15.095638513565063","1","0.0","1.0","0","0.0","","","64","16","54","0.2","1.689921"
"low_current_sweep_latest.csv","57","5","16.332499742507935","1","2.158","-1.158","15","0.013","","","64","16","55","0.2","1.689946"
"low_current_sweep_latest.csv","58","5","17.41093158721924","1","0.0","1.0","0","0.0","","","64","16","56","0.2","1.075129"
"low_current_sweep_latest.csv","59","5","18.652303457260132","1","2.158","-1.158","15","0.013","","","64","16","57","0.1","1.074886"
"low_current_sweep_latest.csv","60","5","19.141015768051147","1","0.0","1.0","0","0.0","","","64","16","58","0.3","1.041028"
"low_current_sweep_latest.csv","61","5","20.058343648910522","1","2.158","-1.158","15","0.013","","","64","16","59","0.1","1.689854"
"low_current_sweep_latest.csv","62","8","0.8170633316040039","1","0.0","1.0","0","0.0","","","64","16","71","0.2","1.689924"
"low_current_sweep_latest.csv","63","8","2.0579094886779785","1","2.158","-1.158","15","0.013","","","64","16","72","0.2","1.689924"
"low_current_sweep_latest.csv","64","8","2.541227102279663","1","0.0","1.0","0","0.0","","","64","16","73","0.2","1.294828"
"low_current_sweep_latest.csv","65","8","3.0224554538726807","1","2.158","-1.158","15","0.013","","","64","16","74","0.1","1.5874380000000001"
"low_current_sweep_latest.csv","66","8","4.760178089141846","1","0.0","1.0","0","0.0","","","64","16","75","0.3","nan"
"low_current_sweep_latest.csv","67","8","6.339260101318359","1","2.158","-1.158","15","0.013","","","64","16","76","0.1","1.689941"
"low_current_sweep_latest.csv","68","8","6.82739782333374","1","1.582","-0.582","11","0.008","","","64","16","76","0.2","1.1880199999999999"
"low_current_sweep_latest.csv","69","8","7.309108257293701","1","0.0","1.0","0","0.0","","","64","16","77","0.2","1.746958"
"low_current_sweep_latest.csv","70","8","8.632872581481934","1","2.158","-1.158","15","0.013","","","64","16","78","0.2","1.074832"
"low_current_sweep_latest.csv","71","8","10.138965129852295","1","0.0","1.0","0","0.0","","","64","16","79","0.2","nan"
"low_current_sweep_latest.csv","72","8","11.63916540145874","1","2.158","-1.158","15","0.013","","","64","16","80","0.1","nan"
"low_current_sweep_latest.csv","73","8","13.149042844772339","1","0.0","1.0","0","0.0","","","64","16","81","0.4","nan"
"low_current_sweep_latest.csv","74","8","14.787539005279541","1","1.582","-0.582","11","0.008","","","64","16","81","0.1","1.074918"
"low_current_sweep_latest.csv","75","8","15.269207000732422","1","0.0","1.0","0","0.0","","","64","16","82","0.3","1.268805"
"low_current_sweep_latest.csv","76","8","15.751415967941284","1","2.158","-1.158","15","0.013","","","64","16","83","0.1","0.9974537"
"low_current_sweep_latest.csv","77","8","16.237494468688965","1","1.582","-0.582","11","0.008","","","64","16","83","0.2","1.074886"
